img_id,filename,annotations
5909,005909.jpg,"[(3, [151, 123, 140, 210])]"
5910,005910.jpg,"[(3, [217, 77, 134, 102])]"
5911,005911.jpg,"[(6, [1, 49, 499, 265])]"
5918,005918.jpg,"[(7, [52, 26, 417, 240]), (7, [14, 24, 112, 99]), (7, [384, 32, 116, 91]), (7, [294, 28, 59, 57])]"
5920,005920.jpg,"[(11, [14, 264, 336, 111]), (9, [301, 271, 48, 104]), (9, [219, 293, 90, 82])]"
5923,005923.jpg,"[(2, [277, 212, 140, 117]), (2, [217, 212, 76, 110]), (2, [125, 215, 104, 139]), (15, [167, 169, 54, 118]), (15, [223, 152, 51, 97]), (15, [309, 141, 78, 167]), (9, [205, 93, 29, 34]), (9, [276, 97, 32, 29]), (9, [298, 109, 39, 38]), (18, [174, 119, 39, 51]), (16, [283, 159, 25, 33]), (16, [448, 104, 52, 85]), (16, [375, 62, 34, 62]), (16, [220, 130, 54, 41])]"
5930,005930.jpg,"[(2, [47, 80, 166, 117]), (15, [11, 15, 37, 161]), (15, [411, 96, 32, 40]), (15, [63, 6, 107, 174]), (2, [410, 118, 44, 33])]"
5938,005938.jpg,"[(15, [134, 72, 267, 241]), (15, [2, 101, 150, 211]), (15, [147, 115, 77, 106]), (15, [7, 126, 46, 49])]"
5947,005947.jpg,"[(17, [89, 25, 234, 305])]"
5948,005948.jpg,"[(12, [165, 197, 64, 33]), (13, [259, 133, 66, 128]), (13, [328, 132, 96, 125]), (15, [365, 99, 38, 104]), (15, [273, 107, 37, 107])]"
5951,005951.jpg,"[(14, [184, 61, 314, 240]), (15, [328, 35, 140, 237])]"
5960,005960.jpg,"[(8, [93, 283, 73, 87])]"
5961,005961.jpg,"[(6, [57, 390, 237, 95]), (15, [305, 430, 19, 48]), (15, [332, 425, 19, 52]), (15, [359, 418, 16, 54]), (15, [114, 420, 52, 80]), (15, [24, 456, 51, 44])]"
5964,005964.jpg,"[(17, [0, 0, 426, 331])]"
5971,005971.jpg,"[(15, [7, 108, 334, 225])]"
5980,005980.jpg,"[(8, [52, 7, 368, 305])]"
5983,005983.jpg,"[(3, [234, 92, 52, 68])]"
5984,005984.jpg,"[(12, [92, 199, 203, 170]), (12, [279, 214, 185, 116]), (15, [59, 57, 386, 317])]"
5990,005990.jpg,"[(14, [96, 0, 301, 372]), (15, [372, 183, 128, 192]), (15, [361, 178, 93, 98])]"
5992,005992.jpg,"[(18, [0, 47, 488, 324]), (15, [42, 76, 407, 217]), (12, [59, 146, 227, 99])]"
6004,006004.jpg,"[(9, [93, 163, 208, 261]), (15, [56, 145, 128, 323]), (15, [129, 168, 137, 332]), (15, [0, 172, 101, 328])]"
6009,006009.jpg,"[(7, [133, 117, 165, 118])]"
6011,006011.jpg,"[(7, [189, 178, 148, 98]), (7, [209, 94, 137, 70]), (15, [238, 75, 28, 42]), (15, [243, 141, 41, 40])]"
6020,006020.jpg,"[(18, [20, 81, 480, 224])]"
6023,006023.jpg,"[(19, [20, 45, 475, 235])]"
6025,006025.jpg,"[(1, [20, 118, 429, 114])]"
6030,006030.jpg,"[(9, [72, 240, 114, 135]), (9, [166, 219, 86, 156]), (9, [204, 198, 59, 177]), (11, [0, 239, 291, 136])]"
6033,006033.jpg,"[(15, [3, 11, 224, 489]), (15, [177, 43, 195, 451])]"
6038,006038.jpg,"[(7, [175, 219, 81, 38]), (14, [372, 232, 75, 83]), (15, [378, 194, 51, 96]), (15, [396, 202, 47, 90])]"
6043,006043.jpg,"[(7, [1, 1, 495, 370]), (15, [464, 28, 32, 103]), (15, [251, 21, 51, 92]), (15, [296, 22, 32, 41]), (15, [115, 23, 35, 40])]"
6061,006061.jpg,"[(8, [212, 6, 288, 194]), (8, [206, 184, 74, 190]), (5, [169, 0, 41, 61]), (5, [105, 0, 52, 56])]"
6065,006065.jpg,"[(12, [3, 28, 497, 259])]"
6066,006066.jpg,"[(9, [46, 265, 158, 67]), (20, [149, 119, 190, 145])]"
6067,006067.jpg,"[(1, [40, 183, 251, 74])]"
6070,006070.jpg,"[(3, [0, 178, 338, 322])]"
6073,006073.jpg,"[(10, [129, 53, 367, 293])]"
6074,006074.jpg,"[(20, [243, 207, 257, 138]), (20, [0, 187, 220, 158])]"
6078,006078.jpg,"[(9, [26, 186, 65, 98])]"
6079,006079.jpg,"[(4, [163, 152, 169, 61]), (7, [67, 50, 36, 18]), (7, [29, 56, 39, 15])]"
6088,006088.jpg,"[(9, [0, 229, 174, 146]), (9, [405, 182, 95, 155]), (18, [90, 198, 252, 134]), (18, [340, 161, 74, 51])]"
6091,006091.jpg,"[(3, [261, 40, 187, 122]), (3, [134, 57, 175, 143])]"
6095,006095.jpg,"[(10, [263, 147, 233, 133]), (13, [97, 122, 140, 126]), (15, [149, 76, 40, 105])]"
6096,006096.jpg,"[(6, [29, 47, 443, 277])]"
6100,006100.jpg,"[(18, [316, 143, 184, 204]), (16, [105, 52, 64, 51]), (16, [249, 106, 42, 52]), (9, [182, 127, 56, 86]), (12, [140, 162, 58, 38])]"
6103,006103.jpg,"[(7, [1, 307, 66, 64]), (15, [71, 294, 25, 57]), (15, [202, 290, 21, 51]), (15, [349, 293, 17, 40]), (15, [389, 292, 17, 34])]"
6104,006104.jpg,"[(18, [32, 148, 424, 185]), (15, [170, 99, 161, 234])]"
6105,006105.jpg,"[(8, [43, 4, 108, 439])]"
6123,006123.jpg,"[(4, [469, 108, 31, 171]), (4, [249, 135, 118, 147]), (4, [117, 122, 70, 152]), (4, [230, 314, 220, 61])]"
6128,006128.jpg,"[(7, [93, 193, 407, 130]), (7, [63, 194, 162, 70])]"
6130,006130.jpg,"[(18, [0, 115, 500, 234]), (15, [2, 84, 261, 268]), (15, [202, 80, 226, 287]), (15, [359, 77, 141, 293])]"
6131,006131.jpg,"[(20, [288, 94, 158, 170]), (20, [415, 114, 85, 170]), (20, [0, 106, 138, 171])]"
6134,006134.jpg,"[(13, [124, 98, 318, 220])]"
6135,006135.jpg,"[(19, [220, 142, 46, 41])]"
6140,006140.jpg,"[(11, [180, 188, 315, 145]), (15, [274, 148, 64, 72]), (15, [343, 152, 65, 89]), (15, [386, 146, 114, 145]), (15, [4, 2, 201, 331]), (15, [177, 94, 64, 96]), (15, [71, 53, 112, 151])]"
6141,006141.jpg,"[(5, [237, 27, 99, 361])]"
6156,006156.jpg,"[(15, [1, 1, 450, 374])]"
6158,006158.jpg,"[(20, [412, 88, 88, 73]), (15, [53, 129, 137, 198]), (18, [0, 148, 204, 190])]"
6162,006162.jpg,"[(1, [37, 99, 408, 116])]"
6166,006166.jpg,"[(19, [124, 121, 188, 219])]"
6170,006170.jpg,"[(10, [146, 133, 28, 43])]"
6171,006171.jpg,"[(15, [53, 36, 178, 138]), (12, [1, 165, 411, 150])]"
6172,006172.jpg,"[(15, [60, 170, 321, 188]), (15, [157, 10, 204, 309])]"
6174,006174.jpg,"[(12, [48, 75, 340, 299])]"
6175,006175.jpg,"[(15, [206, 87, 89, 112])]"
6176,006176.jpg,"[(15, [3, 1, 278, 478]), (15, [202, 3, 295, 476])]"
6177,006177.jpg,"[(14, [112, 232, 45, 52]), (15, [119, 208, 35, 65]), (10, [223, 233, 38, 35]), (10, [359, 244, 44, 38])]"
6179,006179.jpg,"[(20, [57, 14, 245, 207]), (15, [205, 108, 38, 48]), (15, [158, 88, 62, 71])]"
6180,006180.jpg,"[(5, [77, 72, 227, 157]), (15, [0, 65, 231, 223])]"
6181,006181.jpg,"[(3, [25, 65, 461, 254])]"
6183,006183.jpg,"[(8, [53, 206, 307, 230])]"
6187,006187.jpg,"[(15, [60, 32, 315, 468]), (15, [0, 42, 218, 458])]"
6189,006189.jpg,"[(5, [132, 91, 54, 199]), (12, [111, 0, 315, 330])]"
6196,006196.jpg,"[(7, [67, 0, 433, 373])]"
6208,006208.jpg,"[(1, [1, 105, 498, 161])]"
6210,006210.jpg,"[(7, [402, 91, 98, 164]), (7, [373, 133, 53, 73])]"
6221,006221.jpg,"[(15, [0, 74, 344, 301])]"
6223,006223.jpg,"[(7, [127, 89, 299, 177])]"
6224,006224.jpg,"[(7, [245, 166, 65, 30]), (7, [237, 85, 52, 22])]"
6225,006225.jpg,"[(7, [85, 81, 378, 211]), (15, [0, 0, 79, 266]), (15, [98, 8, 91, 141]), (15, [180, 10, 33, 115]), (15, [193, 12, 62, 105])]"
6229,006229.jpg,"[(15, [75, 116, 82, 190]), (15, [305, 114, 69, 134]), (15, [346, 114, 36, 98]), (15, [372, 74, 90, 301]), (15, [167, 130, 188, 245])]"
6230,006230.jpg,"[(12, [0, 32, 487, 324])]"
6236,006236.jpg,"[(14, [3, 203, 336, 220]), (14, [301, 234, 74, 266]), (15, [97, 114, 123, 327])]"
6238,006238.jpg,"[(20, [277, 111, 127, 113]), (15, [257, 0, 101, 139]), (15, [39, 10, 278, 323])]"
6243,006243.jpg,"[(14, [0, 177, 366, 198]), (14, [37, 96, 463, 228]), (15, [74, 51, 64, 199]), (15, [204, 67, 42, 82]), (15, [265, 36, 49, 156]), (15, [346, 36, 39, 159]), (15, [415, 42, 48, 160]), (15, [131, 49, 39, 110]), (15, [312, 45, 37, 136])]"
6247,006247.jpg,"[(17, [1, 62, 453, 296])]"
6250,006250.jpg,"[(7, [58, 123, 221, 147])]"
6251,006251.jpg,"[(17, [74, 237, 72, 49]), (17, [159, 220, 42, 35]), (17, [126, 231, 53, 38]), (17, [396, 224, 30, 39]), (17, [322, 221, 39, 39]), (17, [226, 231, 46, 38]), (17, [169, 198, 34, 23]), (17, [357, 198, 25, 20])]"
6261,006261.jpg,"[(7, [245, 329, 147, 109]), (7, [0, 258, 74, 92])]"
6262,006262.jpg,"[(8, [42, 97, 439, 160])]"
6264,006264.jpg,"[(3, [192, 37, 147, 311])]"
6267,006267.jpg,"[(12, [83, 155, 311, 146]), (12, [99, 71, 131, 127])]"
6270,006270.jpg,"[(9, [196, 179, 78, 94]), (9, [4, 251, 272, 124]), (16, [296, 176, 20, 19])]"
6272,006272.jpg,"[(15, [70, 216, 76, 131]), (14, [71, 268, 62, 114])]"
6275,006275.jpg,"[(19, [0, 0, 497, 262])]"
6279,006279.jpg,"[(1, [30, 126, 469, 118])]"
6285,006285.jpg,"[(15, [255, 77, 88, 160]), (15, [138, 86, 92, 153]), (13, [241, 116, 111, 192]), (13, [142, 128, 96, 178])]"
6289,006289.jpg,"[(9, [11, 177, 160, 242]), (15, [104, 121, 152, 218]), (15, [159, 201, 277, 298]), (15, [348, 156, 80, 120])]"
6290,006290.jpg,"[(7, [465, 190, 35, 80]), (6, [20, 66, 451, 242])]"
6291,006291.jpg,"[(10, [300, 26, 184, 311]), (10, [251, 1, 136, 223]), (10, [99, 2, 206, 218]), (10, [46, 11, 120, 200])]"
6299,006299.jpg,"[(5, [320, 0, 37, 89]), (5, [283, 7, 33, 117]), (16, [59, 0, 103, 127]), (16, [350, 0, 100, 68])]"
6304,006304.jpg,"[(4, [320, 196, 37, 56])]"
6305,006305.jpg,"[(8, [204, 76, 225, 299])]"
6320,006320.jpg,"[(7, [122, 42, 312, 260]), (15, [25, 103, 40, 110]), (15, [65, 136, 28, 78]), (15, [92, 140, 26, 73]), (15, [464, 102, 16, 59]), (15, [107, 109, 25, 67]), (15, [55, 108, 20, 80])]"
6329,006329.jpg,"[(7, [35, 69, 445, 222])]"
6341,006341.jpg,"[(15, [38, 86, 309, 414])]"
6344,006344.jpg,"[(19, [0, 38, 401, 275]), (15, [393, 128, 46, 111]), (15, [459, 151, 38, 98]), (15, [448, 131, 42, 46])]"
6349,006349.jpg,"[(1, [4, 35, 491, 221])]"
6352,006352.jpg,"[(6, [152, 117, 256, 60]), (15, [42, 81, 132, 293])]"
6353,006353.jpg,"[(8, [0, 1, 500, 374])]"
6362,006362.jpg,"[(7, [39, 27, 367, 305]), (7, [0, 113, 146, 164])]"
6363,006363.jpg,"[(5, [117, 107, 103, 362]), (5, [178, 63, 93, 320]), (5, [49, 63, 94, 325])]"
6366,006366.jpg,"[(12, [0, 30, 461, 354])]"
6367,006367.jpg,"[(3, [114, 1, 286, 332])]"
6369,006369.jpg,"[(7, [17, 109, 407, 192]), (15, [434, 101, 12, 30]), (7, [449, 107, 51, 39]), (15, [478, 95, 22, 61]), (7, [333, 94, 47, 27]), (15, [366, 99, 35, 38]), (15, [399, 124, 26, 43]), (7, [178, 12, 57, 52])]"
6371,006371.jpg,"[(2, [15, 22, 470, 285])]"
6374,006374.jpg,"[(1, [156, 126, 256, 153])]"
6375,006375.jpg,"[(7, [370, 141, 67, 41]), (7, [193, 154, 98, 64]), (7, [27, 159, 169, 147])]"
6381,006381.jpg,"[(5, [245, 250, 20, 45]), (15, [4, 208, 121, 167]), (15, [322, 197, 113, 168]), (15, [266, 184, 87, 106]), (15, [249, 125, 40, 42]), (15, [2, 162, 54, 143]), (15, [81, 154, 76, 141]), (15, [126, 134, 81, 142]), (15, [203, 129, 24, 42]), (15, [216, 131, 44, 103]), (11, [76, 265, 344, 110]), (9, [393, 252, 96, 106]), (9, [209, 169, 57, 69])]"
6382,006382.jpg,"[(13, [2, 61, 293, 270])]"
6395,006395.jpg,"[(20, [407, 34, 72, 154]), (15, [133, 116, 183, 231]), (9, [16, 182, 197, 193])]"
6400,006400.jpg,"[(19, [432, 79, 68, 177]), (19, [188, 100, 252, 135]), (19, [39, 124, 160, 79])]"
6411,006411.jpg,"[(20, [383, 141, 110, 102])]"
6417,006417.jpg,"[(7, [77, 108, 324, 154]), (7, [0, 125, 79, 153]), (7, [7, 115, 98, 75]), (7, [282, 81, 217, 152])]"
6418,006418.jpg,"[(2, [0, 0, 479, 333])]"
6419,006419.jpg,"[(9, [56, 347, 97, 138]), (9, [126, 405, 91, 95])]"
6427,006427.jpg,"[(15, [264, 46, 236, 329]), (15, [26, 48, 271, 327]), (15, [0, 152, 22, 43])]"
6429,006429.jpg,"[(13, [0, 1, 328, 499])]"
6433,006433.jpg,"[(1, [0, 0, 500, 375]), (15, [211, 64, 38, 55])]"
6434,006434.jpg,"[(12, [146, 0, 354, 375])]"
6436,006436.jpg,"[(4, [169, 35, 207, 247])]"
6438,006438.jpg,"[(7, [191, 96, 168, 129]), (7, [0, 86, 40, 54])]"
6442,006442.jpg,"[(15, [1, 28, 194, 472]), (15, [129, 180, 218, 320])]"
6447,006447.jpg,"[(9, [132, 162, 57, 70]), (9, [189, 138, 68, 94]), (9, [7, 143, 79, 90]), (11, [96, 140, 146, 93]), (16, [69, 31, 36, 73])]"
6448,006448.jpg,"[(5, [343, 68, 49, 182]), (5, [394, 108, 33, 127])]"
6455,006455.jpg,"[(13, [84, 41, 170, 158]), (15, [118, 10, 49, 127])]"
6458,006458.jpg,"[(7, [195, 61, 298, 210]), (7, [25, 109, 210, 156])]"
6459,006459.jpg,"[(13, [51, 114, 281, 240]), (15, [173, 64, 82, 146]), (15, [282, 117, 86, 232]), (15, [426, 134, 31, 80]), (15, [460, 127, 39, 127]), (15, [0, 146, 42, 102]), (7, [374, 141, 59, 35])]"
6462,006462.jpg,"[(8, [66, 1, 309, 499])]"
6466,006466.jpg,"[(19, [0, 23, 482, 335])]"
6470,006470.jpg,"[(3, [191, 132, 96, 192])]"
6472,006472.jpg,"[(20, [47, 0, 453, 312])]"
6474,006474.jpg,"[(12, [0, 27, 500, 306])]"
6475,006475.jpg,"[(3, [136, 378, 123, 122]), (15, [142, 7, 190, 429])]"
6476,006476.jpg,"[(15, [132, 197, 14, 41]), (15, [255, 97, 192, 270]), (14, [216, 199, 263, 168])]"
6482,006482.jpg,"[(15, [29, 30, 377, 345])]"
6483,006483.jpg,"[(15, [99, 31, 280, 346]), (5, [306, 145, 42, 76]), (5, [315, 190, 23, 64]), (5, [280, 150, 25, 67])]"
6486,006486.jpg,"[(5, [64, 258, 34, 88]), (15, [0, 159, 160, 193]), (15, [74, 112, 96, 145]), (15, [209, 84, 104, 154]), (15, [323, 134, 106, 178])]"
6495,006495.jpg,"[(8, [195, 149, 143, 216])]"
6499,006499.jpg,"[(19, [0, 88, 320, 216])]"
6501,006501.jpg,"[(6, [117, 0, 383, 211])]"
6503,006503.jpg,"[(5, [434, 83, 27, 76]), (5, [393, 79, 23, 58]), (15, [306, 108, 168, 219]), (15, [218, 85, 132, 185]), (15, [0, 59, 100, 188]), (11, [2, 200, 477, 175])]"
6506,006506.jpg,"[(13, [361, 132, 139, 149]), (13, [317, 152, 69, 119]), (13, [235, 141, 52, 144]), (13, [163, 174, 52, 97]), (13, [2, 200, 113, 105]), (13, [71, 169, 51, 107]), (15, [398, 108, 56, 118]), (15, [319, 123, 57, 100]), (15, [230, 121, 61, 112]), (15, [162, 132, 56, 103]), (15, [73, 141, 48, 101]), (15, [30, 142, 52, 118])]"
6515,006515.jpg,"[(2, [25, 65, 445, 255])]"
6523,006523.jpg,"[(1, [188, 185, 124, 45])]"
6524,006524.jpg,"[(7, [277, 1, 218, 94]), (7, [124, 2, 178, 89]), (7, [0, 0, 138, 94])]"
6536,006536.jpg,"[(15, [27, 193, 307, 307])]"
6547,006547.jpg,"[(8, [22, 96, 251, 404])]"
6548,006548.jpg,"[(3, [173, 209, 301, 162]), (3, [298, 138, 58, 83]), (3, [187, 115, 69, 84]), (3, [143, 139, 30, 49]), (3, [0, 131, 93, 119])]"
6549,006549.jpg,"[(4, [175, 19, 72, 49])]"
6550,006550.jpg,"[(14, [43, 179, 246, 151]), (15, [289, 140, 66, 182]), (15, [206, 113, 77, 110]), (15, [337, 149, 42, 167]), (2, [11, 195, 50, 110]), (2, [432, 194, 59, 65]), (15, [459, 272, 21, 30])]"
6551,006551.jpg,"[(2, [259, 197, 103, 114]), (2, [225, 182, 94, 91]), (2, [103, 180, 113, 107]), (15, [106, 109, 93, 160]), (15, [226, 125, 60, 82]), (15, [260, 124, 95, 145]), (15, [4, 95, 28, 53]), (15, [30, 99, 34, 51]), (15, [62, 97, 27, 51]), (15, [12, 124, 68, 111]), (15, [60, 134, 51, 97]), (15, [94, 128, 34, 49]), (15, [333, 110, 35, 43]), (15, [369, 109, 26, 44]), (15, [389, 107, 36, 120]), (15, [422, 116, 28, 39]), (15, [446, 115, 50, 110])]"
6556,006556.jpg,"[(12, [1, 1, 499, 332])]"
6560,006560.jpg,"[(15, [0, 27, 246, 348]), (15, [222, 30, 278, 345])]"
6564,006564.jpg,"[(1, [0, 57, 500, 175])]"
6569,006569.jpg,"[(6, [182, 82, 203, 75]), (6, [31, 96, 110, 58])]"
6595,006595.jpg,"[(8, [117, 23, 340, 281])]"
6597,006597.jpg,"[(12, [18, 16, 427, 289])]"
6602,006602.jpg,"[(12, [91, 120, 114, 117]), (15, [201, 364, 92, 125]), (15, [21, 253, 64, 192]), (15, [98, 364, 93, 101])]"
6605,006605.jpg,"[(9, [157, 185, 78, 126]), (9, [339, 198, 73, 115]), (9, [245, 221, 115, 154]), (9, [141, 213, 115, 148]), (16, [85, 180, 49, 38]), (16, [48, 95, 48, 148])]"
6609,006609.jpg,"[(12, [213, 155, 287, 220]), (15, [0, 14, 500, 361])]"
6610,006610.jpg,"[(5, [71, 35, 80, 249]), (5, [142, 49, 78, 239]), (15, [117, 0, 322, 117])]"
6612,006612.jpg,"[(15, [179, 203, 87, 209]), (10, [73, 200, 145, 114])]"
6622,006622.jpg,"[(18, [241, 122, 215, 114]), (20, [25, 72, 86, 79])]"
6626,006626.jpg,"[(15, [442, 105, 58, 108]), (15, [276, 112, 96, 173]), (15, [184, 100, 171, 203]), (15, [1, 76, 257, 256]), (5, [407, 206, 19, 62]), (5, [441, 187, 23, 52])]"
6627,006627.jpg,"[(16, [465, 103, 35, 37]), (16, [260, 92, 113, 98]), (11, [0, 129, 462, 204])]"
6635,006635.jpg,"[(19, [13, 60, 329, 411])]"
6636,006636.jpg,"[(1, [25, 74, 330, 164])]"
6637,006637.jpg,"[(2, [351, 206, 96, 166]), (2, [164, 157, 114, 102]), (2, [106, 173, 66, 131]), (15, [324, 109, 42, 207]), (15, [199, 86, 60, 169]), (15, [105, 106, 105, 182])]"
6638,006638.jpg,"[(18, [24, 109, 421, 216])]"
6648,006648.jpg,"[(5, [292, 1, 143, 333]), (15, [2, 0, 461, 332]), (15, [371, 203, 45, 82]), (15, [311, 182, 35, 101])]"
6652,006652.jpg,"[(19, [171, 61, 157, 183])]"
6654,006654.jpg,"[(7, [0, 7, 157, 133])]"
6658,006658.jpg,"[(11, [118, 157, 264, 188]), (15, [159, 98, 45, 88]), (15, [199, 103, 65, 102]), (15, [258, 101, 69, 108]), (15, [303, 116, 84, 103]), (15, [361, 130, 54, 92]), (15, [287, 144, 203, 231]), (15, [0, 95, 71, 174]), (15, [38, 85, 99, 154]), (15, [78, 120, 219, 252]), (9, [0, 214, 72, 159])]"
6660,006660.jpg,"[(7, [46, 272, 249, 106]), (4, [0, 199, 164, 63]), (4, [275, 0, 225, 292])]"
6674,006674.jpg,"[(8, [40, 57, 210, 443])]"
6684,006684.jpg,"[(20, [75, 19, 318, 332]), (20, [375, 63, 125, 203])]"
6689,006689.jpg,"[(9, [299, 229, 149, 145]), (9, [177, 184, 65, 114]), (9, [7, 228, 217, 146]), (9, [248, 181, 33, 88]), (11, [143, 185, 110, 93])]"
6694,006694.jpg,"[(19, [99, 51, 401, 197])]"
6695,006695.jpg,"[(15, [306, 152, 127, 218]), (15, [195, 122, 132, 251]), (15, [71, 137, 135, 238])]"
6697,006697.jpg,"[(15, [40, 76, 220, 261]), (15, [254, 81, 246, 294])]"
6698,006698.jpg,"[(15, [244, 0, 251, 375]), (15, [69, 127, 318, 248])]"
6703,006703.jpg,"[(15, [88, 101, 135, 236])]"
6704,006704.jpg,"[(20, [33, 0, 308, 213])]"
6706,006706.jpg,"[(3, [43, 126, 298, 370]), (7, [299, 16, 76, 118]), (7, [1, 40, 197, 177])]"
6707,006707.jpg,"[(9, [251, 5, 166, 260]), (15, [117, 52, 245, 302])]"
6708,006708.jpg,"[(10, [163, 150, 43, 32]), (10, [304, 180, 76, 106]), (10, [397, 180, 55, 101])]"
6714,006714.jpg,"[(15, [2, 78, 371, 422])]"
6726,006726.jpg,"[(16, [77, 332, 153, 140])]"
6727,006727.jpg,"[(18, [53, 123, 417, 164]), (5, [149, 205, 25, 61]), (5, [30, 191, 42, 89]), (15, [74, 115, 126, 149]), (15, [262, 109, 174, 146])]"
6731,006731.jpg,"[(5, [400, 119, 66, 214]), (15, [174, 45, 178, 234]), (15, [54, 77, 138, 196]), (11, [0, 258, 500, 117])]"
6734,006734.jpg,"[(7, [163, 125, 316, 242])]"
6735,006735.jpg,"[(12, [39, 23, 363, 467])]"
6736,006736.jpg,"[(7, [101, 169, 181, 72])]"
6738,006738.jpg,"[(15, [207, 134, 67, 149]), (15, [71, 158, 43, 92]), (2, [211, 198, 66, 116]), (2, [78, 195, 40, 66])]"
6740,006740.jpg,"[(8, [55, 28, 387, 267])]"
6748,006748.jpg,"[(7, [46, 264, 167, 121]), (7, [177, 179, 160, 100])]"
6753,006753.jpg,"[(15, [79, 34, 181, 466]), (15, [250, 84, 82, 416]), (15, [253, 0, 79, 246]), (15, [203, 0, 47, 43]), (15, [43, 0, 179, 500])]"
6755,006755.jpg,"[(9, [1, 168, 212, 207]), (16, [168, 45, 72, 72]), (20, [264, 151, 77, 72]), (20, [339, 145, 77, 109])]"
6766,006766.jpg,"[(6, [99, 288, 400, 69]), (7, [297, 338, 178, 37]), (7, [262, 308, 180, 64]), (7, [57, 344, 174, 31])]"
6773,006773.jpg,"[(1, [3, 126, 437, 207]), (4, [2, 199, 23, 61])]"
6777,006777.jpg,"[(16, [114, 169, 135, 182]), (15, [149, 139, 180, 304]), (15, [25, 124, 228, 376])]"
6781,006781.jpg,"[(8, [6, 9, 214, 358])]"
6782,006782.jpg,"[(15, [0, 103, 222, 397])]"
6784,006784.jpg,"[(15, [180, 102, 32, 40]), (15, [216, 87, 25, 37]), (15, [263, 79, 28, 38]), (15, [290, 68, 39, 99]), (15, [231, 45, 238, 330]), (15, [385, 32, 63, 102])]"
6794,006794.jpg,"[(1, [91, 116, 282, 87])]"
6805,006805.jpg,"[(12, [35, 12, 412, 385])]"
6806,006806.jpg,"[(16, [92, 113, 259, 247]), (16, [293, 0, 207, 196]), (16, [94, 0, 205, 124]), (16, [0, 1, 89, 300])]"
6810,006810.jpg,"[(15, [333, 38, 167, 337]), (15, [19, 147, 95, 210])]"
6822,006822.jpg,"[(14, [66, 7, 268, 489])]"
6824,006824.jpg,"[(15, [126, 2, 256, 285])]"
6825,006825.jpg,"[(3, [149, 53, 298, 225])]"
6833,006833.jpg,"[(17, [200, 194, 300, 181]), (15, [59, 39, 294, 336])]"
6836,006836.jpg,"[(13, [111, 75, 282, 350]), (15, [152, 60, 171, 203])]"
6839,006839.jpg,"[(14, [28, 12, 431, 339])]"
6840,006840.jpg,"[(15, [57, 18, 311, 315])]"
6844,006844.jpg,"[(19, [86, 104, 406, 133])]"
6845,006845.jpg,"[(9, [170, 256, 76, 75]), (9, [256, 221, 42, 44]), (9, [322, 223, 47, 49])]"
6847,006847.jpg,"[(13, [67, 138, 113, 162]), (13, [186, 95, 211, 191]), (15, [234, 66, 63, 148]), (15, [84, 90, 55, 152])]"
6848,006848.jpg,"[(3, [78, 168, 238, 87])]"
6849,006849.jpg,"[(12, [50, 93, 235, 102]), (12, [235, 116, 265, 158])]"
6852,006852.jpg,"[(18, [121, 155, 203, 98]), (9, [326, 163, 121, 114])]"
6858,006858.jpg,"[(13, [121, 127, 84, 168]), (15, [195, 42, 104, 258]), (7, [0, 74, 137, 112])]"
6864,006864.jpg,"[(15, [335, 0, 165, 325]), (15, [236, 5, 144, 278])]"
6866,006866.jpg,"[(15, [220, 43, 111, 175]), (13, [42, 55, 365, 319]), (15, [93, 129, 36, 48])]"
6868,006868.jpg,"[(7, [78, 184, 263, 188]), (7, [51, 192, 117, 67]), (15, [234, 180, 91, 192])]"
6869,006869.jpg,"[(8, [166, 110, 327, 163])]"
6874,006874.jpg,"[(14, [241, 243, 131, 83]), (4, [363, 44, 38, 17]), (14, [110, 167, 59, 44]), (15, [201, 316, 51, 59]), (15, [258, 212, 63, 86]), (15, [70, 109, 16, 52])]"
6883,006883.jpg,"[(8, [92, 130, 160, 120])]"
6887,006887.jpg,"[(15, [186, 106, 108, 84]), (15, [59, 111, 119, 231]), (15, [130, 160, 202, 198]), (15, [302, 140, 124, 199]), (9, [13, 165, 139, 186])]"
6893,006893.jpg,"[(7, [142, 290, 103, 67])]"
6896,006896.jpg,"[(15, [186, 110, 38, 131]), (15, [57, 136, 32, 135]), (15, [28, 148, 44, 114]), (15, [0, 134, 121, 241]), (15, [117, 118, 50, 143])]"
6899,006899.jpg,"[(17, [18, 333, 117, 119]), (17, [134, 304, 100, 119]), (17, [387, 276, 58, 148])]"
6900,006900.jpg,"[(7, [0, 116, 150, 87]), (7, [0, 150, 61, 160]), (7, [85, 119, 405, 218]), (7, [326, 81, 139, 104])]"
6909,006909.jpg,"[(1, [0, 6, 485, 369])]"
6910,006910.jpg,"[(3, [1, 191, 113, 144]), (3, [28, 227, 94, 108]), (3, [183, 122, 102, 93]), (15, [60, 15, 376, 320]), (15, [4, 129, 77, 206])]"
6911,006911.jpg,"[(15, [184, 68, 88, 227]), (13, [54, 122, 312, 282])]"
6912,006912.jpg,"[(11, [1, 73, 499, 302]), (5, [234, 0, 33, 84])]"
6914,006914.jpg,"[(3, [237, 179, 32, 56])]"
6916,006916.jpg,"[(12, [298, 72, 202, 256]), (12, [4, 86, 347, 245])]"
6917,006917.jpg,"[(5, [108, 10, 173, 365])]"
